CourseCode;Name;StartDate;EndDate;Location;MaterialType;Description;MatCode;MainCategory;SubCategory1;SubCategory2
568993;Power Queryn perusteet;11.11.2019;11.11.2019;Pasila;PDF;Oletko törmännyt Excelissä tai Power BI:ssa tilanteeseen, jossa taulukon rakenne ja sisältö ei sellaisenaan ole käyttökelpoista vaan vaatii korjausta? Power Queryn avulla saat taulukon käyttökelpoiseen kuntoon ilman jatkuvaa manuaalista korjaamista.;True;Technology;Databases and Analytics;Reporting and BI;
568892;Azure Application Development for Auzure Solution Architects;9.9.2019;11.9.2019;Pasila;;Opi Azuren tarjoamat palvelut sovellusten arkkitehtuurin suunnitteluun, ajamiseen ja hallintaan. Koulutuksessa käsitelemme erityisesti PaaS -ja container-alustat, mukaan lukien Microsoft Service Fabric.;True;Technology;Infra;Microsoft Cloud-services;
568893;Azure Application Development for Auzure Solution Architects;9.9.2019;11.9.2019;Online;;Opi Azuren tarjoamat palvelut sovellusten arkkitehtuurin suunnitteluun, ajamiseen ja hallintaan. Koulutuksessa käsitelemme erityisesti PaaS -ja container-alustat, mukaan lukien Microsoft Service Fabric.;True;Technology;Infra;Microsoft Cloud-services;
568863;AZ-103T01 Azure Administrator Associate -valmennus;1.10.2019;4.10.2019;Online;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;True;Technology;Infra;Microsoft Cloud-services;
568862;AZ-103T01 Azure Administrator Associate -valmennus;1.10.2019;4.10.2019;Pasila;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;True;Technology;Infra;Microsoft Cloud-services;
569756;AZ-103T00 Azure Administrator;22.10.2019;25.10.2019;Pasila;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;True;Technology;Infra;Microsoft Cloud-services;
569757;AZ-103T00 Azure Administrator;22.10.2019;25.10.2019;Online;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;True;Technology;Infra;Microsoft Cloud-services;
570059;AZ-103T00 Azure Administrator;7.1.2020;10.1.2020;Pasila;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;False;Technology;Infra;Microsoft Cloud-services;
570060;AZ-103T00 Azure Administrator;7.1.2020;10.1.2020;Online;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;False;Technology;Infra;Microsoft Cloud-services;
570084;AZ-103T00 Azure Administrator;3.3.2020;6.3.2020;Online;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;False;Technology;Infra;Microsoft Cloud-services;
570085;AZ-103T00 Azure Administrator;3.3.2020;6.3.2020;Pasila;PDF;Ethän jätä infra-osaamistasi konesaliin - olisiko aika päivittää infra-osaamisesi Azureen? Tällä intensiivisellä nelipäiväisellä kurssilla teet sen tehokkaasti. Azure administrator -koulutuksessa keskitytään Azuren käyttöönottoon, hallintaan, seurantaan ja vianselvitykseen. ;False;Technology;Infra;Microsoft Cloud-services;
568799;MB-900T01-A: Dynamics 365 fundamentals;11.11.2019;11.11.2019;Pasila;;Dynamics 365 Fundamentals tutustuttaa opiskelijan Dynamics 365 -tuoteperheeseen ja valmentaa Fundamentals-tason sertifikaattitestiin.Tervetuloa mukaan!;True;Productivity;Sales and Marketing;CRM Courses;
568800;MB-900T01-A: Dynamics 365 fundamentals;11.11.2019;11.11.2019;Online;;Dynamics 365 Fundamentals tutustuttaa opiskelijan Dynamics 365 -tuoteperheeseen ja valmentaa Fundamentals-tason sertifikaattitestiin.Tervetuloa mukaan!;True;Productivity;Sales and Marketing;CRM Courses;
568837;RH354 Red Hat Enterprise Linux 8 New Features for Experienced Administrators;21.10.2019;23.10.2019;Pasila;Kirja tai muu tuloste;;True;Technology;Infra;Red Hat;
570194;DO426 Red Hat Security: Securing Containers and OpenShift with exam;30.3.2020;3.4.2020;Pasila;Kirja tai muu tuloste;;True;Technology;Infra;Red Hat;
570193;DO425 Red Hat Security: Securing Containers and OpenShift;30.3.2020;2.4.2020;Pasila;Kirja tai muu tuloste;;True;Technology;Infra;Red Hat;
569476;ITIL 4 Foundation;26.9.2019;27.9.2019;Pasila;PDF;Ota palvelujohtamisen uusimmat toimintatavat haltuun! Tule mukaan oppimaan ITIL® 4:n entistä kokonaisvaltaisempi ajattelu palvelujohtamiseen. Uudistunut palvelumalli sisällyttää perinteisempään ITIL®:in palveluhallinnan ytimeen uutta ajattelua ja lainaa elementtejä mm. Lean IT:stä, Agilesta ja DevOpsista.;True;Technology;Software Development;Agile;
569486;ITIL 4 Foundation;26.9.2019;27.9.2019;Online;PDF;Ota palvelujohtamisen uusimmat toimintatavat haltuun! Tule mukaan oppimaan ITIL® 4:n entistä kokonaisvaltaisempi ajattelu palvelujohtamiseen. Uudistunut palvelumalli sisällyttää perinteisempään ITIL®:in palveluhallinnan ytimeen uutta ajattelua ja lainaa elementtejä mm. Lean IT:stä, Agilesta ja DevOpsista.;True;Technology;Software Development;Agile;
569968;ITIL 4 Foundation;3.12.2019;4.12.2019;Pasila;PDF;Ota palvelujohtamisen uusimmat toimintatavat haltuun! Tule mukaan oppimaan ITIL® 4:n entistä kokonaisvaltaisempi ajattelu palvelujohtamiseen. Uudistunut palvelumalli sisällyttää perinteisempään ITIL®:in palveluhallinnan ytimeen uutta ajattelua ja lainaa elementtejä mm. Lean IT:stä, Agilesta ja DevOpsista.;True;Technology;Software Development;Agile;
569969;ITIL 4 Foundation;3.12.2019;4.12.2019;Online;PDF;Ota palvelujohtamisen uusimmat toimintatavat haltuun! Tule mukaan oppimaan ITIL® 4:n entistä kokonaisvaltaisempi ajattelu palvelujohtamiseen. Uudistunut palvelumalli sisällyttää perinteisempään ITIL®:in palveluhallinnan ytimeen uutta ajattelua ja lainaa elementtejä mm. Lean IT:stä, Agilesta ja DevOpsista.;True;Technology;Software Development;Agile;
568645;10984 Deploying and Managing Office 365 Hybrid Deployments;4.11.2019;6.11.2019;Pasila;;Office 365 on usein käytössä hybridiympäristönä, jolloin käyttäjätunnukset ja palvelut ovat eri tavoin yhteisiä paikallisen ympäristön ja pilven välillä. Tällä kurssilla käydään kyseinen ympäristö läpi laidasta laitaan.;True;Technology;Infra;Microsoft Cloud-services;
568646;10984 Deploying and Managing Office 365 Hybrid Deployments;4.11.2019;6.11.2019;Online;;Office 365 on usein käytössä hybridiympäristönä, jolloin käyttäjätunnukset ja palvelut ovat eri tavoin yhteisiä paikallisen ympäristön ja pilven välillä. Tällä kurssilla käydään kyseinen ympäristö läpi laidasta laitaan.;True;Technology;Infra;Microsoft Cloud-services;
569891;AZ-203T06 Connect to and Consume Azure Services and Third-party Services;15.11.2019;15.11.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit kuinka rakentaa ja julkaista omia rajapintoja API Managementin avulla ja kuinka käyttää erilaisia tapahtuma- ja viestipohjaisia Azuren palveluita omista ratkaisuista käsin.;True;Technology;Software Development;Microsoft Technologies;
569892;AZ-203T06 Connect to and Consume Azure Services and Third-party Services;15.11.2019;15.11.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit kuinka rakentaa ja julkaista omia rajapintoja API Managementin avulla ja kuinka käyttää erilaisia tapahtuma- ja viestipohjaisia Azuren palveluita omista ratkaisuista käsin.;True;Technology;Software Development;Microsoft Technologies;
569889;AZ-203T05 Monitor, Troubleshoot, and Optimize Azure Solutions;8.11.2019;8.11.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit miten Azure Monitor toimii ja kuinka käyttää työkaluja kuten Log Analytics ja Application Insights sovelluksen tilan tarkkailuun.;True;Technology;Software Development;Microsoft Technologies;
569890;AZ-203T05 Monitor, Troubleshoot, and Optimize Azure Solutions;8.11.2019;8.11.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit miten Azure Monitor toimii ja kuinka käyttää työkaluja kuten Log Analytics ja Application Insights sovelluksen tilan tarkkailuun.;True;Technology;Software Development;Microsoft Technologies;
569887;AZ-203T04 Implement Azure Security;1.11.2019;1.11.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit opit toteuttamaan todentamisen ja valtuutuksen Azure -ympäristössä.;True;Technology;Software Development;Microsoft Technologies;
569888;AZ-203T04 Implement Azure Security;1.11.2019;1.11.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Opit opit toteuttamaan todentamisen ja valtuutuksen Azure -ympäristössä.;True;Technology;Software Development;Microsoft Technologies;
569885;AZ-203T03 Develop for Azure Storage;25.10.2019;25.10.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Kurssilla opit relaatiotietokantojen käsittelyn Azuressa.;True;Technology;Software Development;Microsoft Technologies;
569886;AZ-203T03 Develop for Azure Storage;25.10.2019;25.10.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Kurssilla opit relaatiotietokantojen käsittelyn Azuressa.;True;Technology;Software Development;Microsoft Technologies;
569882;AZ-203T02 Develop Azure Platform as a Service compute solutions;18.10.2019;18.10.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Kurssilla opitaan Azure Platform as a Service -ratkaisun toteuttaminen ja sen tukiratkaisujen kehittäminen.;True;Technology;Software Development;Microsoft Technologies;
569884;AZ-203T02 Develop Azure Platform as a Service compute solutions;18.10.2019;18.10.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Kurssilla opitaan Azure Platform as a Service -ratkaisun toteuttaminen ja sen tukiratkaisujen kehittäminen.;True;Technology;Software Development;Microsoft Technologies;
569881;AZ-203T01 Develop Azure Infrastructure as a Service compute solutions;11.10.2019;11.10.2019;Pasila;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Tällä kurssilla opit rakentamaan Azure IaaS -palveluita ja niiden käyttämiä kehitysratkaisuja. Tule mukaan!;True;Technology;Software Development;Microsoft Technologies;
569883;AZ-203T01 Develop Azure Infrastructure as a Service compute solutions;11.10.2019;11.10.2019;Online;PDF;Ota AZ-203 haltuusi päivä kerrallaan! Syvenny aiheisiin, joissa tarvitset kokeneen valmentajan sparrausta. Tällä kurssilla opit rakentamaan Azure IaaS -palveluita ja niiden käyttämiä kehitysratkaisuja. Tule mukaan!;True;Technology;Software Development;Microsoft Technologies;
570094;MS-900T01 Microsoft 365 Fundamentals;1.11.2019;1.11.2019;Pasila;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570095;MS-900T01 Microsoft 365 Fundamentals;1.11.2019;1.11.2019;Online;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570096;MS-900T01 Microsoft 365 Fundamentals;17.12.2019;17.12.2019;Pasila;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570097;MS-900T01 Microsoft 365 Fundamentals;17.12.2019;17.12.2019;Online;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570098;MS-900T01 Microsoft 365 Fundamentals;3.2.2020;3.2.2020;Pasila;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570099;MS-900T01 Microsoft 365 Fundamentals;3.2.2020;3.2.2020;Online;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570100;MS-900T01 Microsoft 365 Fundamentals;30.3.2020;30.3.2020;Pasila;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
570101;MS-900T01 Microsoft 365 Fundamentals;30.3.2020;30.3.2020;Online;PDF;Haluatko oppia, mistä Microsoft 365 koostuu ja mitä sen avulla voi saada aikaan?;True;Technology;Infra;Microsoft Cloud-services;
568663;MS-201T02 Managing Messaging Security, Hygiene, and Compliance;26.9.2019;27.9.2019;Pasila;PDF;Tietoturva ja vaatimustenmukaisuus ovat oleellisia osa-alueita sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568664;MS-201T02 Managing Messaging Security, Hygiene, and Compliance;26.9.2019;27.9.2019;Online;PDF;Tietoturva ja vaatimustenmukaisuus ovat oleellisia osa-alueita sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568665;MS-201T02 Managing Messaging Security, Hygiene, and Compliance;31.10.2019;1.11.2019;Pasila;PDF;Tietoturva ja vaatimustenmukaisuus ovat oleellisia osa-alueita sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568666;MS-201T02 Managing Messaging Security, Hygiene, and Compliance;31.10.2019;1.11.2019;Online;PDF;Tietoturva ja vaatimustenmukaisuus ovat oleellisia osa-alueita sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568659;MS-201T01 Defining a Hybrid Messaging Strategy;19.9.2019;20.9.2019;Pasila;PDF;Usein osa sähköpostipalvelimista on paikallisia ja osa pilvessä, jolloin niistä muodostetaan hybridiympäristö.;True;Technology;Infra;Microsoft Cloud-services;
568660;MS-201T01 Defining a Hybrid Messaging Strategy;19.9.2019;20.9.2019;Online;PDF;Usein osa sähköpostipalvelimista on paikallisia ja osa pilvessä, jolloin niistä muodostetaan hybridiympäristö.;True;Technology;Infra;Microsoft Cloud-services;
568661;MS-201T01 Defining a Hybrid Messaging Strategy;24.10.2019;25.10.2019;Pasila;PDF;Usein osa sähköpostipalvelimista on paikallisia ja osa pilvessä, jolloin niistä muodostetaan hybridiympäristö.;True;Technology;Infra;Microsoft Cloud-services;
568662;MS-201T01 Defining a Hybrid Messaging Strategy;24.10.2019;25.10.2019;Online;PDF;Usein osa sähköpostipalvelimista on paikallisia ja osa pilvessä, jolloin niistä muodostetaan hybridiympäristö.;True;Technology;Infra;Microsoft Cloud-services;
568655;MS-200T03 Managing Messaging High Availability and Disaster Recovery;12.9.2019;13.9.2019;Pasila;PDF;Vikasietoisuus ja toipumisen käsittely ovat tärkeitä sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568656;MS-200T03 Managing Messaging High Availability and Disaster Recovery;12.9.2019;13.9.2019;Online;PDF;Vikasietoisuus ja toipumisen käsittely ovat tärkeitä sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568657;MS-200T03 Managing Messaging High Availability and Disaster Recovery;17.10.2019;18.10.2019;Pasila;PDF;Vikasietoisuus ja toipumisen käsittely ovat tärkeitä sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568658;MS-200T03 Managing Messaging High Availability and Disaster Recovery;17.10.2019;18.10.2019;Online;PDF;Vikasietoisuus ja toipumisen käsittely ovat tärkeitä sähköpostin ylläpidossa.;True;Technology;Infra;Microsoft Cloud-services;
568651;MS-200T02 Managing Client Access and Mail Flow;5.9.2019;6.9.2019;Pasila;PDF;Asiakasyhteydet ja viestien kulku ovat keskeisiä sähköpostin toiminnassa.;True;Technology;Infra;Microsoft Cloud-services;
